RMSE,R^2 Adjusted,Features
48853.92539798315,0.6084220243220643,"['Electrical_FuseF', 'Sale Type_Con', 'Misc Feature_Shed', 'Year Remod/Add', 'Heating QC_TA', 'Total Bsmt SF', 'Alley_Pave', 'Neighborhood_Timber', 'Land Slope_Mod', 'Bsmt Exposure_No', 'Mo Sold', 'Heating_OthW', 'Condition 1_RRNn', 'Exter Cond_TA', 'Mas Vnr Type_BrkFace']"
48822.49428470548,0.6083483472507016,"['Bsmt Qual_NA', 'Exterior 1st_CBlock', 'Garage Type_NA', 'Exterior 2nd_VinylSd', 'Condition 1_RRAe', 'Mas Vnr Type_CBlock', 'Year Built', 'Heating_Grav', 'Foundation_PConc', 'BsmtFin Type 2_BLQ', 'Misc Feature_NA', 'Garage Type_CarPort', 'Neighborhood_Crawfor', 'Fence_MnWw', 'Exter Cond_Po', 'BsmtFin Type 1_Unf', 'Bsmt Qual_NA', 'Garage Area']"
48880.19029241593,0.6080008700848436,"['Condition 1_Norm', 'Gr Liv Area', 'Overall Cond', 'Exterior 2nd_AsphShn', 'BsmtFin Type 1_NA', 'Garage Cond_Po', 'Neighborhood_MeadowV', 'Heating_Grav', 'BsmtFin Type 2_BLQ', 'Mas Vnr Type_BrkFace', 'Fireplaces', 'Neighborhood_NPkVill', 'Misc Val', 'Neighborhood_Greens', 'Mas Vnr Area']"
48988.307760380565,0.6058774925356188,"['Fence_GdWo', 'Roof Matl_WdShngl', 'Neighborhood_Sawyer', 'Bsmt Qual_TA', 'Total Bsmt SF', 'Fireplace Qu_NA', 'Screen Porch', 'Sale Type_Oth', 'Heating_Grav', 'Sale Type_ConLD', 'Misc Val', 'Bsmt Qual_Po', 'Functional_Min2', 'Bsmt Cond_NA', 'Exterior 2nd_Brk Cmn', 'Neighborhood_NPkVill', 'MS Zoning_FV']"
49048.368187779175,0.6054926549265444,"['Fence_MnWw', 'Bldg Type_2fmCon', 'Condition 2_PosN', 'Neighborhood_Greens', 'Bsmt Qual_TA', 'Fireplace Qu_Gd', 'Bsmt Unf SF', 'Bedroom AbvGr', 'House Style_2.5Fin', 'Roof Matl_Membran', 'BsmtFin Type 1_NA', 'Electrical_FuseF', 'Total Bsmt SF', 'Exterior 1st_CBlock']"
49111.71418463136,0.6038893238224745,"['Street_Pave', 'House Style_SFoyer', 'Exterior 2nd_Plywood', 'Lot Shape_IR3', 'Fireplace Qu_Gd', 'Foundation_Stone', 'Exterior 1st_Stucco', 'Exterior 1st_BrkFace', 'Bsmt Exposure_Gd', 'BsmtFin Type 2_GLQ', 'Neighborhood_Timber', 'Bsmt Unf SF', 'Foundation_CBlock', 'Bedroom AbvGr', 'Garage Type_Attchd', 'Neighborhood_NridgHt', 'Foundation_PConc']"
49124.829460477704,0.603872581686764,"['Garage Type_Detchd', 'MS Zoning_C (all)', 'Land Contour_Lvl', 'Bsmt Cond_Fa', 'Land Slope_Mod', 'Mas Vnr Type_CBlock', 'BsmtFin Type 1_BLQ', 'Exterior 2nd_ImStucc', 'Bsmt Exposure_No', 'Total Bsmt SF', 'MS Zoning_RH', 'Exter Cond_TA', 'Functional_Min1', 'Electrical_Mix', 'Roof Matl_Tar&Grv', 'Full Bath']"
49252.49804594503,0.6018109463043412,"['Heating_OthW', 'Exterior 2nd_AsphShn', 'BsmtFin Type 1_GLQ', 'Bsmt Qual_Gd', 'Bsmt Unf SF', 'BsmtFin Type 2_LwQ', 'Land Slope_Mod', 'Bsmt Qual_NA', 'Kitchen Qual_TA', 'BsmtFin SF 1', 'Exterior 2nd_PreCast', 'Total Bsmt SF', 'Exterior 2nd_BrkFace', 'Condition 2_PosA', 'Neighborhood_BrkSide', 'Exterior 1st_WdShing']"
49288.18684017245,0.6012336746356125,"['Exter Cond_Po', 'Fence_NA', 'Land Contour_HLS', 'Condition 2_Norm', '1st Flr SF', 'House Style_1Story', 'Garage Cond_NA', 'Heating_Grav', 'Roof Style_Mansard', 'Garage Cond_Po', 'Exterior 1st_HdBoard', 'Street_Pave', 'Foundation_Slab', 'Garage Finish_RFn', 'Yr Sold', 'Neighborhood_MeadowV']"
49493.88518571568,0.59809591522989,"['Condition 1_RRAn', 'Fireplaces', 'Bsmt Exposure_NA', 'Exterior 2nd_BrkFace', 'House Style_SLvl', 'Neighborhood_Edwards', 'Wood Deck SF', 'Condition 1_Norm', 'Garage Cond_TA', 'Exter Qual_TA', 'Neighborhood_ClearCr', 'Bsmt Cond_Fa', 'Exter Qual_Gd', 'Fireplace Qu_TA', 'Neighborhood_IDOTRR']"
49479.03165844438,0.5977441023231325,"['Bedroom AbvGr', 'Condition 1_Feedr', 'Heating QC_Fa', 'Year Remod/Add', 'Bldg Type_Twnhs', 'Garage Cars', 'Bsmt Cond_Fa', 'Bsmt Cond_Po', 'Bsmt Half Bath', 'Bsmt Full Bath', 'Heating_Wall', 'Condition 2_RRNn', 'Bsmt Cond_Fa', 'Exterior 1st_MetalSd', 'Bsmt Exposure_No', 'Full Bath', 'Exterior 2nd_Wd Sdng', 'House Style_1.5Unf']"
49565.6654306825,0.5969293188706368,"['Foundation_Slab', 'Roof Matl_CompShg', 'Exter Qual_Fa', 'Lot Config_Inside', 'Neighborhood_NPkVill', 'Land Slope_Mod', 'House Style_1Story', 'Year Built', 'Misc Feature_NA', 'Kitchen Qual_TA', 'Neighborhood_StoneBr', 'Exterior 1st_BrkFace', 'Garage Cars', 'Bldg Type_Duplex', 'Roof Style_Mansard']"
49652.25313355703,0.5955198169976557,"['MS Zoning_I (all)', 'BsmtFin Type 2_LwQ', 'Exterior 2nd_Stone', '1st Flr SF', 'Sale Type_ConLw', 'Neighborhood_MeadowV', 'Garage Type_BuiltIn', 'Heating QC_Gd', '3Ssn Porch', 'Exterior 2nd_Stucco', 'TotRms AbvGrd', 'Condition 2_RRNn', 'Roof Matl_Tar&Grv', 'Garage Qual_TA', 'Bsmt Exposure_Gd']"
49727.865194982995,0.5944862375806221,"['Bldg Type_TwnhsE', 'Garage Type_BuiltIn', 'Misc Feature_Othr', 'Total Bsmt SF', 'Pool Area', 'Heating QC_TA', 'Roof Style_Gable', 'Exterior 2nd_HdBoard', 'Roof Matl_Roll', 'Neighborhood_ClearCr', 'Lot Frontage', 'BsmtFin Type 1_GLQ', 'Exterior 2nd_Brk Cmn', 'Sale Type_ConLI']"
49722.56163694238,0.594373503218685,"['Exterior 2nd_ImStucc', 'Condition 2_RRNn', 'Electrical_SBrkr', 'Bsmt Cond_Gd', 'BsmtFin Type 2_GLQ', 'Mas Vnr Type_None', 'Bsmt Qual_TA', 'Foundation_Slab', 'Exterior 2nd_PreCast', 'Paved Drive_P', 'Wood Deck SF', 'Condition 2_RRNn', 'MS Zoning_RL', 'Garage Area', 'Condition 1_RRAe']"
49748.980906110206,0.5933428481333674,"['Bsmt Unf SF', 'Exterior 2nd_Stucco', '1st Flr SF', 'Lot Shape_Reg', 'Foundation_CBlock', 'Condition 2_RRNn', 'Neighborhood_BrDale', 'Neighborhood_Blueste', 'Bldg Type_Twnhs', 'Land Contour_Lvl', 'Kitchen AbvGr', 'Bldg Type_2fmCon', 'Heating_GasW', 'Sale Type_ConLI', 'Lot Config_FR3', 'MS SubClass', 'Neighborhood_CollgCr', 'House Style_SLvl']"
49781.83283735195,0.5928055955690594,"['TotRms AbvGrd', 'Fireplaces', 'Sale Type_Oth', 'Electrical_Mix', 'Sale Type_ConLI', 'Neighborhood_StoneBr', 'BsmtFin Type 2_NA', 'MS Zoning_FV', 'Garage Type_NA', 'Bsmt Exposure_NA', 'Overall Cond', 'Neighborhood_CollgCr', 'Land Contour_HLS', 'Yr Sold', 'Exterior 2nd_Stone', 'Bsmt Cond_NA', 'Neighborhood_CollgCr', 'Year Remod/Add']"
49842.55699324428,0.5922129589046143,"['Lot Shape_IR3', 'Gr Liv Area', 'Bsmt Cond_Po', 'Exterior 1st_Wd Sdng', 'Electrical_SBrkr', 'Exterior 1st_AsphShn', 'Half Bath', 'Functional_Min2', 'Condition 2_Norm', 'Exterior 1st_Plywood', 'House Style_SLvl', 'Exterior 1st_HdBoard', 'Exterior 2nd_HdBoard', 'Exterior 2nd_Wd Sdng', 'Exter Qual_Gd', 'Neighborhood_NWAmes']"
49864.55262103656,0.5918529648893571,"['Bsmt Cond_Fa', 'MS Zoning_RH', 'Heating QC_Gd', 'Neighborhood_ClearCr', 'Garage Area', 'Bsmt Half Bath', 'Mas Vnr Type_NA', 'Lot Area', '3Ssn Porch', 'Garage Finish_Unf', 'Lot Frontage', 'Exterior 2nd_HdBoard', 'Garage Qual_TA', 'Overall Cond', 'Exterior 1st_AsphShn', 'Bsmt Qual_Fa']"
49892.53587454363,0.591796124534675,"['MS Zoning_I (all)', 'Neighborhood_Landmrk', 'Condition 1_Norm', 'Roof Style_Hip', 'Exterior 1st_PreCast', 'BsmtFin Type 1_BLQ', 'Misc Val', 'BsmtFin Type 1_GLQ', 'Fireplaces', 'Kitchen AbvGr', '1st Flr SF', 'Exterior 2nd_ImStucc', 'MS Zoning_RL', 'MS Zoning_RM']"
49916.940660721935,0.5907937272344816,"['Sale Type_Oth', 'Low Qual Fin SF', 'Lot Frontage', 'BsmtFin Type 1_BLQ', 'Exterior 1st_HdBoard', 'Exterior 1st_WdShing', 'Misc Feature_Shed', 'Lot Frontage', 'Sale Type_New', 'Exter Qual_TA', 'Kitchen Qual_Gd', 'Misc Feature_Gar2', 'Roof Style_Gable', 'Garage Area', 'Foundation_Stone', 'Garage Qual_Po', 'Foundation_Wood']"
49982.66183751235,0.590118715221094,"['Garage Yr Blt', 'MS Zoning_RH', 'Pool QC_Fa', 'Garage Type_Detchd', 'Exterior 1st_VinylSd', 'Pool QC_Gd', 'Pool Area', 'Misc Val', 'Garage Area', 'Neighborhood_NAmes', 'Year Built', 'Condition 1_Norm', 'Heating QC_Gd', 'Sale Type_WD ', 'Misc Feature_Shed']"
49977.51884864144,0.5895980455601024,"['Garage Type_Detchd', 'Bsmt Exposure_No', 'Neighborhood_NPkVill', 'Garage Yr Blt', 'Fireplace Qu_NA', 'Lot Shape_IR2', 'Electrical_FuseP', 'Exterior 2nd_HdBoard', 'Exterior 2nd_CmentBd', 'Misc Feature_NA', 'Condition 2_RRAn', 'Functional_Sal', 'Electrical_SBrkr', 'Kitchen AbvGr', 'Mas Vnr Type_Stone', 'Exter Qual_TA', 'Bedroom AbvGr', 'MS SubClass']"
50028.53673339028,0.5895676652414694,"['Fireplaces', 'Full Bath', 'Kitchen Qual_Gd', 'Year Built', 'MS Zoning_RH', 'Garage Qual_NA', 'Heating_GasA', 'Neighborhood_OldTown', 'Pool QC_Fa', 'Heating_GasW', 'House Style_2.5Unf', 'Garage Type_Detchd', 'Lot Frontage', 'Pool QC_TA']"
50033.84108170725,0.589278897836452,"['BsmtFin Type 2_NA', 'Mas Vnr Area', 'Functional_Min1', 'Exter Cond_Fa', 'Exterior 2nd_Brk Cmn', 'Exterior 1st_BrkFace', 'Electrical_FuseP', 'House Style_2.5Unf', 'Bsmt Exposure_No', 'Year Remod/Add', 'Exterior 2nd_AsphShn', 'Paved Drive_P', 'Kitchen Qual_TA', 'MS Zoning_I (all)', 'Fireplace Qu_Gd']"
50054.45595809823,0.5885359913604808,"['Roof Style_Shed', 'Lot Shape_IR3', 'Neighborhood_NWAmes', 'Neighborhood_NridgHt', 'Heating_GasA', 'Neighborhood_Timber', 'Bsmt Qual_NA', 'Exterior 2nd_Stone', 'Bsmt Cond_Gd', 'Total Bsmt SF', 'Neighborhood_Blueste', 'TotRms AbvGrd', 'Kitchen Qual_Po', 'Fireplace Qu_TA', 'Exterior 1st_BrkComm', 'Condition 2_Feedr', 'Exterior 2nd_BrkFace']"
50065.28735176165,0.5883578968923164,"['Neighborhood_Gilbert', 'Sale Type_Oth', 'Condition 1_PosA', 'Garage Type_Attchd', 'Condition 1_Norm', 'Paved Drive_Y', 'Bsmt Exposure_NA', 'BsmtFin SF 1', 'Pool Area', 'Garage Type_Basment', 'Garage Cars', 'Bsmt Qual_TA', 'MS Zoning_RL', 'Wood Deck SF', 'Fireplace Qu_Fa', 'Fireplace Qu_TA', 'Mas Vnr Type_CBlock']"
50090.4910836989,0.5883483067488164,"['Exterior 1st_WdShing', 'House Style_2.5Fin', 'BsmtFin Type 1_LwQ', 'Land Slope_Sev', 'Mas Vnr Type_BrkFace', 'BsmtFin Type 2_BLQ', 'Kitchen Qual_TA', 'Roof Style_Shed', 'Neighborhood_SWISU', 'Garage Cars', 'Bedroom AbvGr', 'Exterior 1st_WdShing', 'Garage Type_Detchd', 'Overall Cond', 'Exterior 1st_CemntBd']"
50080.77196507248,0.5883057310376384,"['Misc Feature_Othr', 'Lot Shape_IR2', 'Electrical_Mix', 'Neighborhood_CollgCr', 'Lot Config_Inside', 'Exterior 2nd_CBlock', 'Exterior 2nd_ImStucc', 'Roof Matl_Tar&Grv', 'Neighborhood_BrDale', 'Fireplace Qu_Po', 'Garage Cond_Po', 'Condition 1_PosA', 'Fence_MnPrv', 'MS Zoning_FV', 'Total Bsmt SF', 'Exter Qual_TA']"
50188.82154645319,0.5861203874346255,"['Year Remod/Add', 'Exterior 2nd_PreCast', 'Pool QC_TA', 'Roof Matl_WdShngl', 'Exterior 1st_BrkFace', 'Garage Area', 'Garage Qual_NA', 'Lot Config_FR2', 'Pool Area', 'BsmtFin Type 1_NA', 'MS Zoning_I (all)', 'MS Zoning_C (all)', 'Sale Type_New', 'Sale Type_ConLI', 'Exterior 1st_MetalSd', 'Pool QC_Gd', 'BsmtFin Type 1_Rec', 'Exterior 1st_BrkFace']"
50250.65998880189,0.5853039465650942,"['Kitchen AbvGr', '1st Flr SF', 'Exterior 1st_CemntBd', 'Neighborhood_NoRidge', 'Land Slope_Sev', 'Functional_Mod', 'Neighborhood_NWAmes', 'Utilities_NoSewr', 'Functional_Min1', 'Heating_GasA', 'Bsmt Qual_Fa', 'BsmtFin Type 1_NA', 'Bsmt Cond_TA', 'Neighborhood_NAmes', 'Bsmt Qual_Po', 'Garage Qual_NA', 'BsmtFin Type 2_BLQ']"
50281.82793579529,0.5845850210373452,"['Functional_Maj2', 'Total Bsmt SF', 'Paved Drive_P', 'MS Zoning_RM', 'Bsmt Cond_Po', 'MS Zoning_RM', 'Fireplace Qu_Fa', 'Overall Cond', 'House Style_2Story', 'Exterior 2nd_HdBoard', 'Sale Type_Con', 'Bsmt Full Bath', 'Roof Style_Hip', 'Condition 2_Norm', 'Neighborhood_NPkVill', 'Utilities_NoSewr', 'Misc Feature_Othr', 'Heating QC_Gd']"
50341.389403095425,0.584214133486111,"['Neighborhood_Gilbert', 'Alley_Pave', 'Year Remod/Add', 'Lot Frontage', 'Fireplace Qu_NA', 'House Style_1.5Unf', 'Neighborhood_Crawfor', 'Foundation_PConc', 'Exter Qual_Gd', 'Land Contour_Low', 'Exterior 2nd_Brk Cmn', 'House Style_2Story', 'Land Contour_HLS', 'Land Contour_Low', 'Exterior 1st_ImStucc']"
50403.16471247872,0.5833977812713101,"['BsmtFin Type 2_BLQ', 'Neighborhood_Crawfor', 'Id', 'Fireplace Qu_TA', 'Pool QC_Fa', 'Neighborhood_IDOTRR', 'Bsmt Full Bath', 'Condition 2_PosN', 'Exterior 2nd_CmentBd', 'Exterior 1st_ImStucc', 'Gr Liv Area', 'Fireplace Qu_Fa', 'Garage Qual_Po', 'Lot Config_FR2']"
50399.89793707168,0.5832470899203079,"['Kitchen AbvGr', 'BsmtFin Type 2_Unf', 'Year Built', 'Pool QC_TA', 'Lot Config_FR2', 'Exterior 1st_Stucco', 'Garage Type_Basment', 'Fence_MnPrv', 'Bsmt Qual_Fa', 'Neighborhood_Somerst', 'Garage Qual_NA', 'Sale Type_ConLw', 'Year Built', 'Garage Area', 'Condition 1_RRAe']"
50483.223204977425,0.5812506092588312,"['Exterior 1st_MetalSd', 'Exterior 1st_MetalSd', 'Lot Config_FR3', 'Fence_NA', 'Kitchen Qual_Gd', 'Neighborhood_NPkVill', 'Kitchen AbvGr', 'Exterior 2nd_Stucco', 'Mas Vnr Type_None', 'Exterior 2nd_Wd Sdng', 'Exterior 1st_MetalSd', 'Garage Type_Attchd', 'Bsmt Qual_NA', 'BsmtFin Type 1_GLQ', 'Exterior 1st_PreCast', 'Exter Qual_TA', 'Kitchen Qual_TA', 'MS Zoning_RH']"
50536.29312467078,0.5809883548929713,"['1st Flr SF', 'Fireplace Qu_TA', 'Mas Vnr Type_NA', 'Exterior 2nd_Wd Shng', 'Lot Config_CulDSac', 'Mas Vnr Type_CBlock', 'Exterior 1st_Plywood', 'Fence_MnPrv', 'Kitchen AbvGr', 'Misc Feature_TenC', 'MS Zoning_RM', 'Functional_Maj2', 'Condition 2_RRAn', 'Foundation_CBlock', 'Functional_Min1']"
50538.09810375486,0.5809584231067255,"['Neighborhood_Edwards', 'House Style_1Story', 'Neighborhood_BrkSide', 'Bsmt Qual_TA', 'Exterior 1st_CemntBd', 'Garage Area', 'Foundation_Stone', 'Bldg Type_Twnhs', 'Neighborhood_Gilbert', 'BsmtFin Type 2_Rec', 'Exterior 2nd_PreCast', 'Neighborhood_NridgHt', 'Fireplace Qu_TA', 'Exterior 2nd_BrkFace', 'Neighborhood_SawyerW']"
50529.90407971514,0.5804758320455253,"['Bsmt Half Bath', 'Exterior 1st_Plywood', 'Sale Type_ConLw', 'Condition 1_RRAn', 'Garage Type_Detchd', 'Fence_MnWw', 'Bldg Type_2fmCon', 'MS Zoning_FV', 'Fireplace Qu_NA', 'BsmtFin SF 2', 'Fence_MnPrv', 'House Style_1.5Unf', 'Exterior 1st_HdBoard', 'Exterior 1st_VinylSd', 'Exterior 1st_ImStucc', 'Exterior 2nd_PreCast', 'Garage Cars', 'Garage Type_CarPort']"
50623.92611169089,0.5797404276589149,"['Overall Cond', 'Exter Qual_Fa', 'Garage Qual_Fa', 'Exter Qual_TA', 'Condition 2_PosN', 'Neighborhood_Gilbert', 'Sale Type_ConLD', 'Garage Cars', 'Garage Cond_Po', 'Electrical_SBrkr', 'MS Zoning_RH', 'Garage Qual_TA', 'Neighborhood_Blueste', 'Garage Type_Basment']"
50609.105016928625,0.5795734765745368,"['Condition 2_PosA', 'Neighborhood_Blueste', 'Garage Type_Basment', 'Neighborhood_SWISU', 'BsmtFin Type 1_GLQ', 'Wood Deck SF', 'Condition 2_PosA', 'Utilities_NoSewr', 'Year Remod/Add', 'Exterior 1st_Wd Sdng', 'Yr Sold', 'Neighborhood_Blueste', 'Foundation_Wood', 'Foundation_Wood', 'Sale Type_WD ', 'Garage Cars']"
50645.3157017739,0.5791785266906537,"['BsmtFin Type 1_NA', 'Garage Area', 'Exterior 2nd_Stucco', 'Exterior 2nd_Plywood', 'Heating QC_Gd', 'Exterior 2nd_HdBoard', 'Neighborhood_Blueste', 'Bsmt Qual_TA', 'Mas Vnr Type_CBlock', 'Exterior 2nd_Plywood', 'Bsmt Exposure_NA', 'Condition 2_PosN', 'Condition 1_Feedr', 'MS Zoning_RH', 'Open Porch SF']"
50683.46484949292,0.5787513128106905,"['Mo Sold', 'BsmtFin Type 1_BLQ', 'Sale Type_Oth', 'Condition 2_RRAe', 'Wood Deck SF', 'Gr Liv Area', 'Garage Type_NA', 'Neighborhood_OldTown', 'Exterior 2nd_BrkFace', 'Exterior 2nd_Stucco', 'Mas Vnr Type_CBlock', 'Street_Pave', 'Bldg Type_Twnhs', 'Functional_Mod']"
50633.72385100175,0.5787501352188087,"['Land Slope_Sev', 'Exterior 1st_ImStucc', 'Exter Qual_Fa', 'BsmtFin Type 2_BLQ', 'Exterior 1st_AsphShn', 'Garage Cond_TA', 'Lot Config_Inside', 'Misc Feature_Othr', 'Street_Pave', 'Exterior 1st_ImStucc', 'Garage Cond_NA', 'Bsmt Cond_Gd', 'Exterior 2nd_Wd Sdng', 'Bldg Type_Duplex', 'Pool QC_NA', 'House Style_2.5Fin', 'Exterior 2nd_Stucco', 'Gr Liv Area']"
50650.5241132063,0.5786778911128009,"['Neighborhood_OldTown', 'Sale Type_CWD', 'Heating QC_TA', 'Bsmt Cond_NA', 'Wood Deck SF', 'TotRms AbvGrd', 'Lot Shape_IR3', 'Condition 1_RRAn', 'Kitchen Qual_TA', 'Street_Pave', 'Garage Finish_NA', 'Bsmt Cond_TA', 'Enclosed Porch', 'BsmtFin Type 2_BLQ', 'Sale Type_ConLI', 'Sale Type_New', 'BsmtFin Type 1_Unf']"
50724.36448078763,0.5774485551064596,"['Bsmt Exposure_No', 'Lot Shape_Reg', 'Neighborhood_NridgHt', 'Garage Qual_NA', 'Lot Shape_Reg', 'Exterior 2nd_Other', 'Exterior 2nd_CmentBd', 'Misc Feature_NA', 'House Style_1Story', 'Exter Qual_TA', '2nd Flr SF', 'Lot Config_FR3', 'House Style_1.5Unf', 'MS Zoning_FV', 'Exterior 2nd_PreCast', 'Land Contour_Low', 'Exterior 2nd_Brk Cmn']"
50717.62555943511,0.5773529294291044,"['Exterior 1st_VinylSd', 'Central Air_Y', 'Garage Type_Detchd', 'Neighborhood_Crawfor', 'Mas Vnr Type_Stone', 'Garage Cars', 'Exterior 2nd_Brk Cmn', 'Condition 1_RRAn', 'Exterior 2nd_Wd Sdng', 'Half Bath', 'Condition 2_RRAe', 'Bsmt Qual_NA', 'BsmtFin Type 2_Unf', 'Misc Val', 'Electrical_FuseP', 'Garage Type_CarPort', 'BsmtFin Type 2_BLQ', 'Bsmt Exposure_No']"
50757.73778024862,0.5766841277427892,"['Roof Style_Mansard', 'Neighborhood_GrnHill', 'Neighborhood_ClearCr', 'MS Zoning_FV', 'Exterior 1st_VinylSd', 'MS Zoning_RL', 'Mo Sold', 'Kitchen Qual_Fa', 'Pool QC_Gd', 'Mo Sold', 'Exterior 1st_Stone', 'Misc Feature_Othr', 'Full Bath', 'Neighborhood_Timber', 'Misc Feature_TenC', 'Total Bsmt SF', 'Electrical_FuseP', 'Roof Style_Gable']"
50808.19954370428,0.5762590822462934,"['Misc Feature_NA', 'Foundation_Slab', 'Condition 1_RRNe', 'Exterior 2nd_Stone', 'Fireplace Qu_TA', 'Kitchen Qual_TA', 'Exterior 2nd_CBlock', 'BsmtFin Type 2_Unf', 'Fireplace Qu_TA', 'Garage Area', 'Exterior 1st_PreCast', 'Condition 2_Feedr', 'Bsmt Cond_Fa', 'Pool Area', 'Lot Shape_IR3', 'Bsmt Qual_NA']"
50932.45803842562,0.574602200409233,"['Fireplaces', 'Enclosed Porch', 'Condition 1_RRNe', 'Bldg Type_Duplex', 'Fireplace Qu_NA', 'Exterior 2nd_ImStucc', 'Foundation_Stone', 'Condition 2_PosA', 'Foundation_Wood', 'Misc Feature_TenC', 'Foundation_CBlock', 'Garage Area', 'Land Slope_Mod', 'Exterior 2nd_HdBoard']"
51032.84490402832,0.5720829450884528,"['Roof Matl_WdShngl', 'Misc Feature_Othr', 'Exterior 2nd_MetalSd', 'Lot Frontage', 'Functional_Sal', 'Roof Style_Gable', 'BsmtFin Type 1_GLQ', 'Garage Cond_Fa', 'Bsmt Qual_NA', '1st Flr SF', 'Land Contour_Lvl', 'Bedroom AbvGr', 'Condition 1_RRAn', 'Neighborhood_SWISU', 'MS Zoning_FV', 'Neighborhood_IDOTRR', 'Garage Cond_NA', 'Exter Cond_Fa']"
51116.04398184177,0.5713194320508164,"['Heating QC_Gd', 'Foundation_Slab', 'Lot Config_CulDSac', 'Gr Liv Area', 'Land Slope_Mod', 'Neighborhood_Blueste', 'Neighborhood_Sawyer', 'Exterior 2nd_VinylSd', 'Sale Type_ConLw', 'Sale Type_Con', 'Sale Type_ConLI', 'Condition 1_RRNe', 'Heating_Wall', 'Bsmt Cond_Fa', 'Neighborhood_NoRidge']"
51118.27686152879,0.5712819795030788,"['Bsmt Cond_Po', 'Condition 1_RRNn', 'Heating_Wall', 'Functional_Maj2', 'Electrical_Mix', 'Fireplace Qu_TA', 'Condition 1_RRNe', 'Pool QC_NA', 'Land Contour_Low', 'Fireplace Qu_Po', 'Exterior 1st_ImStucc', 'Total Bsmt SF', 'Roof Style_Shed', 'Neighborhood_Timber', 'Exter Qual_TA']"
51105.0755978587,0.5708707602849667,"['Neighborhood_NridgHt', 'Mas Vnr Type_CBlock', 'Land Slope_Sev', 'Neighborhood_CollgCr', 'Fireplace Qu_TA', 'Roof Style_Gambrel', 'Garage Qual_Po', 'Foundation_Wood', 'Roof Style_Hip', 'Garage Qual_Gd', 'Garage Qual_Po', 'Year Built', 'Roof Matl_Metal', 'Garage Cars', 'Garage Cond_Po', 'Exterior 1st_CBlock', 'Sale Type_ConLI', 'Functional_Typ']"
51156.06590819483,0.570225505165223,"['Mo Sold', 'Id', 'Garage Cond_TA', 'Garage Type_Basment', 'Neighborhood_Veenker', 'Yr Sold', '1st Flr SF', 'Bsmt Cond_Gd', 'Bsmt Qual_NA', 'Lot Area', 'Condition 1_RRNe', 'Condition 1_RRAn', 'Neighborhood_CollgCr', 'Mas Vnr Type_BrkFace', 'Functional_Min1', 'Mo Sold', 'Misc Feature_Othr']"
51182.21299366354,0.5697860568969447,"['Misc Val', 'Lot Shape_Reg', 'Fireplace Qu_TA', 'Land Slope_Sev', 'Fireplace Qu_Gd', 'BsmtFin SF 2', 'Kitchen Qual_Gd', 'House Style_1.5Unf', 'Roof Matl_CompShg', 'Heating_Grav', 'Bsmt Exposure_Gd', '1st Flr SF', 'Bsmt Qual_Gd', 'Exterior 1st_Stone', 'Roof Matl_WdShngl', 'Condition 2_PosA', 'Condition 2_RRNn']"
51296.42866948018,0.5676511610800492,"['Neighborhood_Timber', 'Paved Drive_P', 'Year Built', 'Enclosed Porch', 'Mas Vnr Area', 'Street_Pave', 'Heating QC_Gd', 'BsmtFin Type 2_BLQ', 'Neighborhood_GrnHill', 'Roof Matl_Metal', 'Exter Cond_Fa', 'Sale Type_CWD', 'Misc Feature_Shed', 'Exter Qual_TA', 'Condition 1_Feedr', 'Bsmt Cond_NA', 'Lot Config_CulDSac', 'Condition 1_RRAn']"
51395.80848901318,0.5659743047450138,"['Land Contour_HLS', 'Exterior 2nd_VinylSd', 'Garage Qual_Fa', 'Exterior 2nd_Wd Sdng', 'Condition 1_RRNe', 'Bsmt Cond_TA', 'BsmtFin Type 2_Rec', '1st Flr SF', 'Electrical_FuseP', 'Lot Config_FR3', 'Overall Cond', 'Lot Shape_IR2', 'Neighborhood_Blueste', 'Sale Type_ConLD', 'BsmtFin Type 2_GLQ', 'BsmtFin Type 1_LwQ', 'Heating_GasW', 'Neighborhood_IDOTRR']"
51430.20775763833,0.5653931226094104,"['House Style_1Story', 'Total Bsmt SF', 'Sale Type_ConLD', 'House Style_SLvl', 'Lot Config_FR2', 'Garage Type_Basment', 'Alley_Pave', 'Overall Cond', 'Exter Qual_Fa', 'Utilities_NoSewr', 'Neighborhood_BrkSide', 'Bsmt Exposure_Mn', 'Exter Qual_Gd', 'Bsmt Cond_Gd', 'Overall Cond', 'Neighborhood_StoneBr', 'Condition 2_Norm', 'Misc Feature_TenC']"
51450.99964340365,0.5650416512267121,"['Bldg Type_Twnhs', 'Kitchen Qual_TA', 'Neighborhood_Veenker', 'Lot Config_FR3', 'Neighborhood_NridgHt', 'Fireplace Qu_Fa', 'Pool QC_Fa', 'Half Bath', 'Garage Finish_NA', 'Fireplace Qu_Gd', 'MS Zoning_RM', 'Misc Feature_Othr', 'Garage Cond_TA', 'BsmtFin Type 1_Unf', 'Garage Finish_NA', 'Lot Shape_IR3', 'Electrical_SBrkr', 'Bldg Type_2fmCon']"
