RMSE,R^2 Adjusted,Features
30495.54177635213,0.8471966964073376,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_ConLw', 'Lot Shape_Reg', 'Lot Frontage', 'Garage Finish_NA', 'Sale Type_Con', 'Exterior 2nd_Brk Cmn', 'Misc Feature_TenC', 'Kitchen Qual_Po', 'Mo Sold', 'House Style_SFoyer', 'Utilities_NoSeWa', 'BsmtFin Type 1_GLQ']"
30526.676490049693,0.8471853414135841,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'BsmtFin Type 1_LwQ', 'Roof Style_Gambrel', 'Exter Cond_Gd', 'BsmtFin Type 1_Rec', 'Lot Frontage', 'Garage Type_Attchd', 'Electrical_SBrkr', 'BsmtFin Type 1_GLQ']"
30515.042941215277,0.8471516471451538,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Low Qual Fin SF', 'Condition 2_Norm', 'Functional_Maj2', 'Heating_Grav', 'Foundation_Wood', 'Garage Type_CarPort', 'Neighborhood_IDOTRR', 'Condition 1_PosA', 'Exterior 2nd_HdBoard', 'Exterior 2nd_Plywood']"
30524.0724971766,0.8471363307692353,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Foundation_PConc', 'Bsmt Exposure_NA', 'MS Zoning_RL', '3Ssn Porch', 'Functional_Min2', 'Misc Feature_TenC', 'Foundation_Slab', 'BsmtFin Type 1_GLQ', 'Garage Type_Basment']"
30509.629176550938,0.8471307199258236,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Kitchen Qual_Gd', 'Exter Cond_TA', 'Lot Frontage', 'Exter Cond_Gd', 'Utilities_NoSewr', 'Pool QC_TA', 'Pool QC_Fa', 'Enclosed Porch', 'Lot Config_Inside', 'Half Bath', 'Functional_Typ']"
30532.569140950833,0.8471263392259496,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Style_Gambrel', 'BsmtFin Type 2_GLQ', 'Neighborhood_BrkSide', 'BsmtFin Type 1_Rec', 'Exterior 1st_BrkFace', 'Misc Feature_Gar2', 'Garage Qual_Gd', 'Heating QC_TA']"
30522.592090385773,0.8470760111548932,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Land Contour_Lvl', 'Neighborhood_Edwards', 'Roof Matl_Membran', 'BsmtFin Type 2_LwQ', 'Central Air_Y', 'Foundation_CBlock', 'Garage Finish_RFn', 'Lot Shape_IR2', 'Neighborhood_BrDale', 'Pool QC_TA']"
30524.17264470563,0.8470601729896042,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Kitchen Qual_Fa', 'BsmtFin Type 1_Unf', 'BsmtFin Type 1_NA', 'BsmtFin Type 1_GLQ', 'Foundation_CBlock', 'Lot Shape_IR2', 'Condition 1_PosA', 'Neighborhood_IDOTRR', 'Lot Config_Inside', 'Bsmt Cond_Po']"
30540.47877625561,0.8470471233878943,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_NA', 'House Style_SFoyer', 'Fence_GdWo', 'Lot Config_FR3', 'Exterior 2nd_PreCast', 'Garage Qual_Po', 'Sale Type_VWD', 'Neighborhood_NWAmes']"
30541.074482114647,0.8470411564995531,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fireplace Qu_TA', 'Open Porch SF', 'Functional_Min1', 'Condition 2_Norm', 'Bldg Type_Duplex', 'Exterior 1st_Stucco', 'BsmtFin Type 2_LwQ', 'Neighborhood_StoneBr']"
30534.582262654298,0.847031047446247,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Open Porch SF', 'Fireplace Qu_NA', 'Neighborhood_OldTown', 'MS Zoning_I (all)', 'Sale Type_New', 'BsmtFin Type 2_BLQ', 'TotRms AbvGrd', 'Exterior 2nd_Plywood', 'Mo Sold']"
30514.740754822385,0.8470042360911999,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_WD ', 'Bsmt Unf SF', 'Exterior 1st_CemntBd', 'Neighborhood_GrnHill', 'Electrical_Mix', 'Fireplace Qu_Po', 'Sale Type_Oth', 'Exterior 2nd_PreCast', 'Roof Style_Shed', 'Bsmt Half Bath', 'Bsmt Cond_Po', 'Exterior 2nd_ImStucc']"
30531.82140206701,0.8469835159607174,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Electrical_Mix', 'Fence_MnWw', 'Functional_Min1', 'MS Zoning_I (all)', 'Neighborhood_NAmes', 'Functional_Typ', 'Utilities_NoSeWa', 'Bsmt Qual_Fa', 'Fence_MnPrv', 'Garage Cond_Fa']"
30548.596571582733,0.8469658014693435,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_GrnHill', 'Exterior 1st_VinylSd', 'Functional_Min2', 'Paved Drive_P', 'Bldg Type_Twnhs', 'Id', 'Garage Type_NA', 'Exterior 2nd_ImStucc']"
30526.55221965735,0.8469610862090675,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Foundation_CBlock', 'Lot Config_CulDSac', 'Foundation_CBlock', 'Bsmt Qual_Gd', 'House Style_2.5Fin', 'Garage Type_Attchd', 'Central Air_Y', 'Exterior 1st_VinylSd', 'Bsmt Qual_NA', 'Electrical_FuseF', 'Neighborhood_IDOTRR']"
30519.28353129185,0.8469586792702155,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fence_NA', 'Roof Matl_WdShake', 'Condition 1_PosN', 'Garage Type_Attchd', 'Neighborhood_Greens', 'Year Remod/Add', 'Bsmt Qual_TA', 'Utilities_NoSewr', 'Functional_Maj2', 'Exterior 2nd_Other', 'Full Bath', 'BsmtFin SF 2']"
30520.139245364255,0.8469500970603725,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Central Air_Y', 'Lot Config_FR2', 'Misc Feature_TenC', 'Bsmt Qual_TA', 'Bsmt Qual_TA', 'Bsmt Qual_TA', 'Functional_Maj2', 'MS Zoning_RH', 'Open Porch SF', 'Roof Style_Gable', 'Garage Finish_NA', 'Overall Cond']"
30551.51115419267,0.8469365986815699,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_NA', 'Fireplace Qu_Po', 'Misc Feature_Othr', 'Functional_Typ', 'Kitchen Qual_Fa', 'Condition 1_PosA', 'Sale Type_ConLw', 'Bsmt Qual_TA']"
30521.666538377955,0.8469347787884371,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_AsphShn', 'Neighborhood_NoRidge', 'Roof Style_Gable', 'Misc Feature_Othr', 'Heating QC_TA', 'Garage Type_Basment', 'Functional_Typ', 'Neighborhood_IDOTRR', 'Exter Qual_Gd', 'Land Contour_Low', 'Neighborhood_Blueste', 'Neighborhood_SWISU']"
30524.375520436384,0.8469076066588357,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Matl_Metal', 'Condition 2_RRNn', 'Foundation_Stone', 'Exter Qual_Gd', 'Land Contour_Low', 'Garage Finish_NA', 'Condition 1_RRAn', 'Functional_Maj2', 'Condition 1_Feedr', 'BsmtFin Type 1_BLQ', 'Neighborhood_GrnHill', 'Neighborhood_BrkSide']"
30542.154523687444,0.8468799253182145,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_BrkComm', 'Roof Matl_Membran', 'Exterior 2nd_Brk Cmn', 'Neighborhood_Gilbert', 'Neighborhood_Greens', 'Mas Vnr Type_NA', 'Garage Qual_Gd', 'Year Remod/Add', 'Garage Type_CarPort', 'MS Zoning_RL']"
30558.325267222634,0.8468683135074045,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_Wd Shng', 'Neighborhood_GrnHill', 'Garage Type_CarPort', 'Garage Type_Detchd', 'Functional_Min2', 'Roof Style_Gambrel', 'Bsmt Qual_Gd', 'Sale Type_ConLD']"
30543.91090033254,0.8468623139702218,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Land Slope_Mod', 'Heating_GasA', 'Lot Shape_IR3', 'Heating_GasW', 'Sale Type_WD ', 'Lot Config_Inside', 'Neighborhood_MeadowV', 'Heating QC_Po', 'Functional_Sal', 'House Style_2Story']"
30544.146956802968,0.8468599469333705,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exter Qual_TA', 'Exterior 1st_Wd Sdng', 'Exter Qual_TA', 'Mas Vnr Type_Stone', 'Neighborhood_BrkSide', 'Neighborhood_ClearCr', 'Functional_Min2', 'Foundation_Wood', 'Neighborhood_Somerst', 'Roof Style_Shed']"
30545.880811140763,0.8468425602908862,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'House Style_2Story', 'Bsmt Qual_TA', 'Exterior 1st_Stone', 'Land Contour_Low', 'Bsmt Qual_TA', 'Exterior 2nd_Plywood', 'Foundation_Wood', 'Bsmt Qual_TA', 'Heating_Grav', 'Yr Sold']"
30560.9501308009,0.8468420053215897,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_BrkFace', 'Kitchen Qual_Fa', 'Mas Vnr Type_Stone', 'Roof Style_Shed', 'Garage Type_Basment', '3Ssn Porch', 'Neighborhood_BrDale', 'Sale Type_WD ']"
30533.595882540892,0.8468151048159049,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_ConLI', 'Exterior 2nd_HdBoard', 'Roof Matl_Roll', 'Pool QC_TA', 'Fence_GdWo', 'Bsmt Unf SF', 'Neighborhood_NPkVill', 'Heating_Wall', 'Heating QC_TA', 'Fireplace Qu_Po', 'Heating QC_Po', 'Exter Qual_Gd']"
30565.522616613864,0.8467961713311731,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Style_Shed', 'Garage Cond_NA', 'Misc Feature_Othr', 'Condition 1_RRNn', 'Exterior 1st_BrkFace', 'Condition 1_RRAn', 'Fireplace Qu_Po', 'Exter Cond_Fa']"
30551.014886929606,0.8467157103122402,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Kitchen Qual_Po', 'Foundation_Stone', 'Kitchen Qual_TA', 'Exterior 1st_AsphShn', 'Fence_MnPrv', 'BsmtFin Type 1_Rec', 'TotRms AbvGrd', 'Condition 1_RRAn', 'Garage Type_NA', 'Exterior 2nd_BrkFace', 'Electrical_FuseP']"
30544.21292798381,0.8467085563597135,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_NAmes', 'Fence_GdWo', 'Functional_Sev', 'Roof Style_Gable', 'Sale Type_WD ', 'Sale Type_Oth', 'Exterior 1st_HdBoard', 'Bsmt Cond_TA', 'Garage Type_NA', 'Street_Pave', 'House Style_1.5Unf', 'Functional_Sev']"
30546.20097556547,0.8466886009853668,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_Stucco', 'Garage Finish_RFn', 'Neighborhood_NPkVill', 'Foundation_PConc', 'Misc Feature_Othr', 'Bedroom AbvGr', 'BsmtFin Type 1_Unf', 'Fence_MnPrv', 'Neighborhood_NWAmes', 'Sale Type_Oth', 'Bedroom AbvGr', 'BsmtFin Type 1_NA']"
30547.643195327084,0.8466741236400974,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'House Style_2.5Unf', 'Foundation_PConc', 'BsmtFin Type 1_Unf', 'Bldg Type_2fmCon', 'Land Slope_Sev', 'Year Remod/Add', 'Lot Shape_IR3', 'Neighborhood_StoneBr', 'Exterior 1st_Stone', 'Paved Drive_P', 'BsmtFin Type 1_LwQ', 'Exter Qual_Fa']"
30578.202161130717,0.8466690373896616,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_ConLD', 'MS Zoning_RL', 'Neighborhood_BrDale', 'Functional_Min2', 'Roof Matl_Metal', 'Exterior 2nd_Plywood', 'Bsmt Half Bath', 'Functional_Mod']"
30549.65530097768,0.8466539245025994,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_Feedr', 'Bsmt Qual_TA', 'Exterior 1st_BrkComm', 'Exterior 2nd_HdBoard', 'Foundation_PConc', 'Exterior 1st_PreCast', 'Bldg Type_Duplex', 'Lot Config_Inside', 'BsmtFin Type 2_Unf', 'Pool QC_NA', 'Land Contour_Lvl', 'Fence_GdWo']"
30580.11220173776,0.8466498814229215,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Electrical_FuseF', 'Exterior 2nd_Wd Sdng', 'Sale Type_VWD', 'Pool QC_TA', 'Exterior 1st_AsphShn', 'Foundation_PConc', 'Misc Feature_Othr', 'Exterior 1st_Wd Sdng']"
30557.905910824644,0.846646553537338,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_NA', 'Condition 1_PosA', 'Fireplace Qu_Po', 'Bsmt Cond_TA', 'Kitchen Qual_Gd', 'Neighborhood_Veenker', '2nd Flr SF', 'Heating_OthW', 'Neighborhood_BrkSide', 'Foundation_PConc', 'Garage Cond_Po']"
30572.970690471546,0.8466461770153926,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Low Qual Fin SF', 'Garage Type_BuiltIn', 'Half Bath', 'Neighborhood_Greens', 'Land Slope_Mod', 'Condition 2_PosA', 'Land Slope_Mod', 'Bsmt Unf SF', 'MS Zoning_RM']"
30580.65680754244,0.846644419303761,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_Feedr', 'Neighborhood_GrnHill', 'Roof Matl_Metal', 'Functional_Mod', 'Fireplace Qu_Po', 'Condition 1_Norm', 'Foundation_CBlock', 'Exterior 1st_WdShing']"
30567.084980471736,0.8466298505315455,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Heating QC_Po', 'Sale Type_Con', 'Heating_Grav', 'Neighborhood_Veenker', 'BsmtFin Type 2_NA', 'Exterior 2nd_Plywood', 'Neighborhood_MeadowV', 'Bsmt Half Bath', 'Foundation_CBlock', 'MS Zoning_C (all)']"
30575.65290546849,0.8466192678889465,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Matl_Metal', 'BsmtFin Type 2_GLQ', 'Exter Cond_Po', 'Neighborhood_SawyerW', 'Heating QC_TA', 'Pool QC_TA', 'Foundation_Stone', 'BsmtFin Type 1_NA', 'Heating_OthW']"
30569.069861190426,0.8466099316327342,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_ConLD', 'Electrical_SBrkr', 'Sale Type_VWD', 'Bsmt Exposure_Mn', 'MS Zoning_RM', 'Garage Qual_Po', 'Lot Shape_Reg', 'MS Zoning_FV', 'Mas Vnr Type_Stone', 'Neighborhood_NWAmes']"
30563.028440476464,0.84659513486867,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Lot Config_Inside', 'Bsmt Exposure_Gd', 'Neighborhood_CollgCr', 'Mo Sold', 'Exter Qual_Fa', 'Exter Cond_Gd', 'Mas Vnr Type_None', 'Roof Style_Hip', 'Neighborhood_BrkSide', 'Bsmt Cond_Fa', 'Exterior 1st_WdShing']"
30563.143251202397,0.8465939823286301,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_ClearCr', 'Bsmt Qual_Fa', 'Bsmt Cond_NA', 'BsmtFin Type 2_LwQ', 'Exter Cond_Po', 'Misc Feature_NA', 'Lot Shape_IR3', 'Sale Type_VWD', 'Neighborhood_BrkSide', 'Lot Frontage', 'Screen Porch']"
30564.313992243016,0.84658222946937,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Half Bath', 'Fireplace Qu_Gd', 'BsmtFin Type 1_Rec', 'Foundation_Wood', 'Mas Vnr Type_BrkFace', 'Electrical_FuseF', 'Roof Matl_Membran', 'Neighborhood_Landmrk', 'House Style_2Story', 'Exter Qual_Gd', 'Garage Qual_NA']"
30586.885511333836,0.8465819416551145,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Style_Hip', 'Exterior 1st_Plywood', 'Pool QC_Fa', 'Neighborhood_Edwards', 'MS Zoning_RH', 'Garage Qual_Gd', 'Bsmt Exposure_Gd', 'Neighborhood_Veenker']"
30576.04393538486,0.8465399343609845,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Full Bath', 'Land Contour_Low', 'Central Air_Y', 'Lot Shape_IR2', 'BsmtFin Type 1_LwQ', 'Exterior 1st_ImStucc', 'Mo Sold', 'Open Porch SF', 'Sale Type_ConLD', 'Exterior 2nd_CBlock']"
30570.573353536598,0.8465193852265065,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_Wd Sdng', 'House Style_SFoyer', 'Misc Val', 'Garage Qual_Fa', 'Garage Cond_TA', 'Mo Sold', 'Exterior 1st_CemntBd', 'Mas Vnr Type_None', 'BsmtFin Type 1_NA', 'Lot Config_FR2', 'Condition 1_RRNe']"
30578.15566885332,0.8465187362002154,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_PosA', 'Neighborhood_NoRidge', 'Bldg Type_Twnhs', 'Foundation_PConc', 'Exterior 2nd_BrkFace', '2nd Flr SF', 'Neighborhood_Blueste', 'Heating QC_Gd', 'Foundation_Slab', 'Roof Matl_Metal']"
30573.481684435825,0.8464901810868242,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'BsmtFin Type 2_LwQ', 'Neighborhood_CollgCr', '2nd Flr SF', 'Heating QC_Fa', 'Bsmt Half Bath', 'Exterior 1st_ImStucc', 'Neighborhood_StoneBr', 'Roof Matl_CompShg', 'Garage Qual_NA', 'Misc Feature_Othr', 'Bsmt Exposure_No']"
30574.69172532028,0.8464780295867202,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Finish_NA', 'Fireplaces', 'Garage Type_Attchd', 'Mas Vnr Type_BrkFace', 'Exterior 1st_PreCast', 'Mas Vnr Type_CBlock', 'Neighborhood_Mitchel', 'Functional_Min2', 'Roof Matl_WdShngl', 'Condition 2_Feedr', 'Sale Type_Con']"
30575.559112235092,0.8464693187981801,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Functional_Typ', 'Utilities_NoSeWa', 'Bsmt Exposure_Mn', 'Bsmt Cond_Po', 'Exterior 2nd_AsphShn', 'MS Zoning_C (all)', 'Bsmt Half Bath', 'Exterior 2nd_Wd Sdng', 'Exter Cond_TA', 'Pool QC_Fa', 'Land Slope_Mod']"
30592.711641795147,0.8464480721099346,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bldg Type_TwnhsE', 'Full Bath', 'Roof Style_Mansard', 'Condition 2_PosN', 'Exterior 1st_CemntBd', 'BsmtFin Type 2_NA', 'Garage Type_CarPort', 'Exterior 2nd_HdBoard', 'Enclosed Porch']"
30592.943513412345,0.8464457444660703,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_VinylSd', '2nd Flr SF', 'Neighborhood_BrkSide', 'Exter Cond_TA', 'Bsmt Qual_TA', 'Bldg Type_2fmCon', 'Exterior 1st_Plywood', 'Garage Cond_NA', 'Condition 2_PosN']"
30585.894710648136,0.8464410370584923,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_TA', 'House Style_2Story', 'Exterior 2nd_CmentBd', 'Garage Type_NA', 'Pool QC_NA', 'Exterior 2nd_ImStucc', 'Land Contour_Low', 'Enclosed Porch', 'Bsmt Half Bath', 'Mas Vnr Area']"
30588.301690286156,0.8464168672348511,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Paved Drive_P', 'Roof Style_Gable', 'Open Porch SF', 'Garage Type_BuiltIn', 'House Style_1.5Unf', 'Exterior 1st_Stone', 'Sale Type_New', 'Bsmt Unf SF', 'Exterior 1st_WdShing', 'Electrical_SBrkr']"
30588.41290268347,0.8464157504432355,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_CBlock', 'Neighborhood_NoRidge', 'Land Contour_HLS', 'Exterior 1st_CBlock', 'MS Zoning_I (all)', 'MS Zoning_I (all)', 'Neighborhood_GrnHill', 'Exterior 2nd_ImStucc', 'Year Remod/Add', 'Garage Cond_Gd']"
30585.089319834267,0.8463735948056168,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fireplace Qu_NA', 'Fence_GdWo', 'Fence_MnPrv', 'House Style_2Story', 'BsmtFin Type 2_LwQ', 'Neighborhood_Somerst', '3Ssn Porch', 'Condition 2_Feedr', 'Neighborhood_IDOTRR', 'Land Contour_Low', 'Neighborhood_Sawyer']"
30577.900339649546,0.8463702376294756,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Functional_Sev', 'Exterior 2nd_CBlock', 'Garage Type_NA', 'Lot Frontage', 'Misc Val', 'Exterior 1st_BrkComm', 'Exterior 2nd_VinylSd', 'BsmtFin Type 2_GLQ', 'Garage Type_Basment', 'Misc Feature_Shed', 'Bsmt Full Bath', 'MS Zoning_I (all)']"
30600.93446213934,0.846365516524901,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Mas Vnr Type_None', 'Garage Type_Attchd', 'BsmtFin Type 1_Rec', 'Mas Vnr Type_Stone', 'Fireplace Qu_Fa', 'Heating QC_TA', 'Misc Feature_NA', 'House Style_2.5Unf', 'Heating_OthW']"
30580.78890685975,0.8463412107277124,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Cars', 'Alley_Pave', 'Sale Type_VWD', 'Fence_MnWw', 'Heating_GasW', 'Exter Qual_Gd', 'Alley_Pave', 'House Style_2.5Unf', 'Neighborhood_NWAmes', 'Exterior 1st_AsphShn', 'Exter Cond_Gd', 'BsmtFin Type 2_Unf']"
30589.63739773838,0.8463279021609945,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Type_Basment', 'BsmtFin Type 2_GLQ', 'BsmtFin Type 1_NA', 'Garage Type_Attchd', 'Lot Config_FR3', 'Neighborhood_CollgCr', 'Garage Type_Detchd', 'Exterior 1st_WdShing', 'BsmtFin Type 1_Unf', 'House Style_1.5Unf', 'MS Zoning_RM']"
30613.190916797852,0.8463179422599942,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exter Cond_Fa', 'Exterior 1st_HdBoard', 'BsmtFin Type 1_Unf', 'Garage Qual_NA', 'Bsmt Unf SF', 'Functional_Sal', 'Enclosed Porch', 'Exter Cond_Po']"
30615.980917046683,0.8462899286812018,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_HdBoard', 'Low Qual Fin SF', 'Paved Drive_P', 'Bsmt Qual_TA', 'Paved Drive_P', 'Exterior 1st_CBlock', 'Mo Sold', 'BsmtFin Type 1_BLQ']"
30596.729721979904,0.8462566349747622,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 1_Feedr', 'Mas Vnr Type_None', 'Garage Cond_Fa', 'Land Contour_Lvl', 'Neighborhood_Crawfor', 'Garage Finish_Unf', 'Neighborhood_SWISU', 'Garage Type_BuiltIn', 'Fireplace Qu_Po', 'Sale Type_Oth', 'Yr Sold']"
30619.396520232935,0.8462556301299513,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Matl_WdShngl', 'BsmtFin Type 1_Rec', 'Exterior 2nd_Stucco', 'Lot Shape_IR2', 'House Style_SLvl', 'Exter Qual_TA', 'Lot Shape_IR2', 'BsmtFin Type 2_LwQ']"
30604.788522725205,0.8462512626327428,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Foundation_Slab', 'Electrical_FuseP', 'Roof Matl_Roll', 'Roof Style_Mansard', 'Half Bath', 'Heating QC_TA', 'Exterior 1st_PreCast', 'Electrical_FuseP', 'Misc Feature_Shed', 'Fence_NA']"
30606.016068167788,0.8462389287885322,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Utilities_NoSewr', 'Condition 1_Norm', 'Half Bath', 'BsmtFin Type 1_Rec', 'Garage Type_Basment', 'Exter Cond_Fa', 'Sale Type_CWD', 'Sale Type_VWD', 'Garage Qual_Fa', 'BsmtFin Type 2_BLQ']"
